,고객번호,H1,H2,H3,H4,성별,연령대,거주지역
18969,18970,3600204,4879353,2418990,2799377,M,35세~39세,043
18970,18971,6365471,3387122,5665371,4659490,F,40세~44세,100
18971,18972,9767619,8982059,9282800,10420529,F,60세이상,060
18972,18973,5755710,5678802,7595608,9559134,F,50세~54세,055
18973,18974,8517138,1972828,2839412,2057799,M,50세~54세,100
18974,18975,45945939,21659950,11869280,13840810,M,30세~34세,072
18975,18976,588188,1805389,1024042,1183480,M,45세~49세,310
18976,18977,170200,1386180,1260850,193680,F,20세~24세,020
18977,18978,1699984,1707865,2196114,2210395,F,45세~49세,100
18978,18979,1166889,1918052,1429989,1610702,F,40세~44세,100
18979,18980,2023470,2568753,2398327,1351201,M,45세~49세,065
18980,18981,2667531,4016665,9353561,8167213,F,30세~34세,060
18981,18982,2772334,3136218,3141536,3822689,F,45세~49세,100
18982,18983,2717181,2916557,3252355,2911286,M,35세~39세,210
18983,18984,4359613,5840895,4880905,3479867,F,50세~54세,100
18984,18985,2317646,2911886,3108746,2769937,F,40세~44세,100
18985,18986,615300,3428844,2567030,2370840,F,20세~24세,100
18986,18987,3724870,2339590,2873020,2866000,F,25세~29세,100
18987,18988,2173757,2577080,2431718,1622444,F,40세~44세,210
18988,18989,1715438,1656770,1892550,2490094,F,20세~24세,100
18989,18990,1019078,1071851,1436486,1899630,F,30세~34세,075
18990,18991,1995079,1911936,2352773,1700741,F,45세~49세,100
18991,18992,5103559,3320143,4313630,4741936,F,45세~49세,410
18992,18993,4835709,4621051,4063403,3731376,F,40세~44세,240
18993,18994,1611126,4418543,2788099,1870647,F,55세~59세,460
18994,18995,9090280,10038050,10980590,9434200,F,40세~44세,039
18995,18996,1257081,994295,870136,2292112,M,35세~39세,100
18996,18997,3490659,5168489,6029564,5700660,F,45세~49세,210
18997,18998,0,103300,1391690,514590,M,19세이하,013
18998,18999,2187991,3954165,3115540,2461177,F,50세~54세,210
18999,19000,5078890,10586190,8997110,7334570,F,30세~34세,024
19000,19001,2560589,2161829,1658222,2138988,M,25세~29세,100
19001,19002,453410,1044290,1525420,1247700,F,20세~24세,
19002,19003,3307670,3938570,6343270,3041530,M,40세~44세,100
19003,19004,2097756,2921031,3194537,2737740,F,25세~29세,100
19004,19005,2539144,1922025,1952990,2145508,F,35세~39세,100
19005,19006,3167060,10079360,22901770,6945141,M,30세~34세,460
19006,19007,1588276,2550451,2837673,3071829,F,35세~39세,210
19007,19008,751910,1147073,1003960,1153932,M,50세~54세,410
19008,19009,1300520,262770,306780,929900,F,25세~29세,100
19009,19010,3584783,2582009,2901834,2668981,M,60세이상,100
19010,19011,2833941,3163610,2439430,3559557,F,55세~59세,055
19011,19012,1214016,1089641,1022538,907696,M,25세~29세,100
19012,19013,2284377,2677668,2626784,3753783,F,45세~49세,210
19013,19014,1714128,5411482,4104222,4697242,F,45세~49세,100
19014,19015,1502320,1221435,715291,488574,F,60세이상,100
19015,19016,2105654,3480139,3461221,3756750,M,35세~39세,100
19016,19017,1447288,873440,2127623,3230080,F,35세~39세,410
19017,19018,3186497,3110327,3121142,3220565,M,45세~49세,410
19018,19019,2672615,4892682,3735724,5371554,M,30세~34세,100
19019,19020,1183053,1737830,2924054,2157063,F,40세~44세,610
19020,19021,3167005,2823525,2113491,2883447,F,30세~34세,100
19021,19022,9186797,13708918,9592307,13198220,M,30세~34세,460
19022,19023,20841895,20805462,25387643,17644391,F,55세~59세,010
19023,19024,24424510,22619190,40635570,48946660,F,60세이상,
19024,19025,1345970,1041159,1110740,1206540,F,35세~39세,100
19025,19026,15085694,22120951,18857360,12900246,F,20세~24세,030
19026,19027,1726812,3665019,2764302,2712363,F,50세~54세,210
19027,19028,2944981,3440176,2950662,1563251,F,40세~44세,340
19028,19029,440180,1159580,1080940,1416209,F,50세~54세,055
19029,19030,131200,205920,1809614,2605520,F,25세~29세,100
19030,19031,1648659,2638791,2688553,2634637,F,50세~54세,540
19031,19032,3293378,3705336,4668707,5249229,F,30세~34세,100
19032,19033,168980,2615510,1507080,1528900,M,25세~29세,079
19033,19034,12067420,15476100,11311442,12587398,M,40세~44세,100
19034,19035,0,647680,3742510,795330,F,20세~24세,100
19035,19036,477000,1695020,2963333,3551119,F,30세~34세,043
19036,19037,2359708,2602734,3214341,3565826,F,50세~54세,
19037,19038,7271460,9178168,7424049,7786140,F,30세~34세,082
19038,19039,2700555,3924000,2873876,3105161,F,40세~44세,100
19039,19040,1349334,1560327,1189398,1512427,F,25세~29세,100
19040,19041,3038242,2668043,3408948,4444142,F,35세~39세,360
19041,19042,1681141,4336895,2494932,2465497,M,40세~44세,100
19042,19043,2785732,1966400,2269181,1978104,F,45세~49세,100
19043,19044,3068143,3753356,3363179,2989407,F,50세~54세,500
19044,19045,1729920,1675310,4754350,5330450,M,25세~29세,100
19045,19046,892811,1059700,1551457,1031460,M,25세~29세,100
19046,19047,7065243,5753359,5456846,5056921,F,45세~49세,460
19047,19048,2208810,3048441,2218717,3520058,F,45세~49세,210
19048,19049,1804174,3153964,3112221,3948204,M,35세~39세,210
19049,19050,1336750,1483976,1214685,1404255,F,40세~44세,016
19050,19051,1070468,1286659,843322,920793,F,45세~49세,
19051,19052,1634170,2746733,2319731,2253352,M,45세~49세,570
19052,19053,1357068,2745806,1273165,1269720,F,55세~59세,024
19053,19054,1429530,2755130,2065640,351080,F,60세이상,
19054,19055,5180208,6314717,8835678,4658514,F,40세~44세,500
19055,19056,996080,282050,1743550,896410,M,30세~34세,100
19056,19057,2910140,5312567,3040762,3914692,F,50세~54세,100
19057,19058,1857532,2627432,3581735,3012480,F,45세~49세,460
19058,19059,12166530,20857850,14589470,9094240,F,20세~24세,460
19059,19060,6823120,5452458,7488567,10053120,F,45세~49세,100
19060,19061,2764565,2999946,3090076,2219625,F,35세~39세,100
19061,19062,1326029,1697770,926284,3750434,M,20세~24세,210
19062,19063,29720,0,0,683800,M,40세~44세,
19063,19064,2877910,3418951,3022959,4004343,F,40세~44세,540
19064,19065,12356184,7101111,4827720,8077791,F,25세~29세,100
19065,19066,1424050,1791374,1579860,1385880,M,35세~39세,210
19066,19067,3053262,4557040,3270218,4421713,F,45세~49세,100
19067,19068,3377465,4423545,7380611,7111066,M,30세~34세,500
19068,19069,1098700,1903808,798890,1041180,M,50세~54세,100
19069,19070,7735050,7221935,8281751,5684136,M,60세이상,100
19070,19071,9654580,6447350,4547230,4025850,F,55세~59세,013
19071,19072,4572248,5717183,3992189,5889482,F,35세~39세,100
19072,19073,2824522,2761005,2025636,2153523,F,40세~44세,100
19073,19074,3283844,1507297,4721599,3454998,F,40세~44세,310
19074,19075,1271300,1435000,532050,1036740,F,20세~24세,049
19075,19076,6126326,7754482,7296667,2569806,M,30세~34세,270
19076,19077,1289650,4958980,2288860,1086310,M,40세~44세,069
19077,19078,3374060,350130,240612,118340,F,25세~29세,087
19078,19079,1289535,1563370,878288,1130875,F,45세~49세,460
19079,19080,15825465,11836904,10223709,8713871,M,25세~29세,460
19080,19081,1993249,1823680,1769353,1664378,M,45세~49세,210
19081,19082,1615128,1941173,1759206,1653013,F,55세~59세,100
19082,19083,1666848,1404654,1707215,1144839,M,35세~39세,047
19083,19084,606420,2977910,6065760,2429320,M,30세~34세,410
19084,19085,4778448,9202871,6523508,4037374,M,50세~54세,060
19085,19086,3833743,1753773,3908908,1025340,M,30세~34세,540
19086,19087,527370,706386,806695,821610,F,25세~29세,075
19087,19088,2746823,2446813,1863665,2859413,M,19세이하,100
19088,19089,4522720,1802740,23479950,98348690,M,25세~29세,036
19089,19090,6499596,5140929,5423450,7425958,F,60세이상,055
19090,19091,2308602,2074306,2363624,1861758,F,35세~39세,410
19091,19092,5892300,2842640,6375660,5240150,F,40세~44세,100
19092,19093,450530,25300,988030,427638,F,30세~34세,270
19093,19094,0,0,580400,0,F,20세~24세,
19094,19095,11548330,5809200,5816720,1947980,M,25세~29세,
19095,19096,6829605,7028292,2839335,3827082,M,25세~29세,013
19096,19097,2354663,6686249,3412073,2966303,M,20세~24세,065
19097,19098,1095913,1926535,2646939,3755496,F,55세~59세,340
19098,19099,2068172,3080975,2187599,2179131,F,50세~54세,570
19099,19100,4049133,6039836,3895370,2732780,M,25세~29세,016
19100,19101,7170222,7710751,7569970,8405179,F,35세~39세,210
19101,19102,3693140,1807180,2885901,1547060,F,60세이상,100
19102,19103,9674423,5847082,3705937,3724859,M,50세~54세,460
19103,19104,513580,631372,3422373,5678033,M,55세~59세,039
19104,19105,2765843,2229866,1994496,413463,F,40세~44세,100
19105,19106,1839723,2258575,2431282,2994184,M,40세~44세,100
19106,19107,2457417,2446927,2242960,2602203,F,40세~44세,100
19107,19108,1605461,1530600,1384262,1234826,F,55세~59세,047
19108,19109,3431120,2551690,1749540,2901500,F,55세~59세,055
19109,19110,947650,1809550,12311310,5294800,F,20세~24세,100
19110,19111,2423610,27961493,27487650,51974660,F,60세이상,
19111,19112,258500,3688806,1315024,1636270,M,19세이하,210
19112,19113,2920418,3665688,3130829,3617467,F,40세~44세,360
19113,19114,184726,240201,6264093,6223582,F,20세~24세,100
19114,19115,0,526080,166540,558270,F,20세~24세,410
19115,19116,13783230,18459430,15312650,24372610,F,45세~49세,016
19116,19117,4278257,5167241,2673668,2960795,M,30세~34세,310
19117,19118,47500,185900,268020,12750,M,55세~59세,210
19118,19119,592709,1639515,1210601,775774,F,50세~54세,055
19119,19120,1332488,5120225,4674334,2622940,M,45세~49세,100
19120,19121,28058050,11557460,13397170,22087510,F,45세~49세,
19121,19122,3498358,3324607,4726300,3297566,F,35세~39세,100
19122,19123,32608584,956673,3652250,14561900,F,25세~29세,082
19123,19124,1392789,2149837,1756813,1820191,F,50세~54세,460
19124,19125,2205209,3378768,3007664,3427174,M,45세~49세,016
19125,19126,3488367,1581907,2885913,5284105,F,50세~54세,500
19126,19127,1001670,1954764,2313012,1236481,F,60세이상,016
19127,19128,3593128,5630780,5404426,3924570,F,35세~39세,630
19128,19129,1732253,2644093,3060262,2362598,M,30세~34세,100
19129,19130,7118030,4073880,10584440,6677980,F,30세~34세,610
19130,19131,1247998,815011,1184228,887789,M,30세~34세,240
19131,19132,1417962,1517168,1735173,1856636,F,35세~39세,100
19132,19133,4248360,3798928,4163554,4015080,M,55세~59세,210
19133,19134,2627318,2309314,1253213,2745808,F,30세~34세,340
19134,19135,8957607,5834225,10262106,18398112,F,25세~29세,030
19135,19136,8970570,11917760,7089430,9773960,M,30세~34세,087
19136,19137,17584139,16012336,2788830,127430,F,25세~29세,100
19137,19138,0,0,107610,2388570,F,35세~39세,100
19138,19139,1466712,2630920,1785601,1839160,F,35세~39세,100
19139,19140,905467,1685046,2838601,2705523,F,20세~24세,100
19140,19141,0,1346170,1032660,659142,F,20세~24세,100
19141,19142,3471076,4894660,3047204,4207310,M,50세~54세,100
19142,19143,6723467,5871268,6016541,5909520,F,45세~49세,016
19143,19144,1506661,1818401,1473898,2066430,F,50세~54세,440
19144,19145,7441700,12552180,12699520,14927400,M,55세~59세,
19145,19146,1595944,4182606,4138697,3770343,F,45세~49세,270
19146,19147,1224205,1435441,2298765,3841457,M,25세~29세,024
19147,19148,12690986,4952769,5668888,4371434,F,40세~44세,024
19148,19149,1894028,1753807,1731283,2985701,M,40세~44세,100
19149,19150,6178547,5542940,2522542,79400,F,19세이하,610
19150,19151,13901757,7449330,4244440,1440190,F,20세~24세,100
19151,19152,4810682,4653490,6578670,6895550,F,45세~49세,460
19152,19153,3234265,2009890,4197820,556820,F,30세~34세,100
19153,19154,3932523,3511781,4253926,3818692,M,30세~34세,100
19154,19155,1700070,1496340,3708413,3685205,M,60세이상,100
19155,19156,1748288,1925295,1840212,3100948,M,40세~44세,100
19156,19157,1752485,2247078,2192729,3682525,F,35세~39세,100
19157,19158,864840,526010,614130,810860,M,25세~29세,024
19158,19159,6152960,6432599,5944273,7479570,F,50세~54세,100
19159,19160,2856976,3684378,5058418,5218907,F,40세~44세,047
19160,19161,1944464,1477528,2835684,3135376,F,35세~39세,570
19161,19162,5042331,6783490,4186280,3398866,F,55세~59세,500
19162,19163,609090,1249735,1354179,1910928,F,40세~44세,010
19163,19164,8272222,8269360,7389454,3493422,F,50세~54세,240
19164,19165,1112715,768522,1167200,1722430,F,50세~54세,100
19165,19166,3128345,3443419,3485475,3246947,F,50세~54세,100
19166,19167,6635940,6962310,2246611,0,M,50세~54세,100
19167,19168,3384845,3584063,3784187,2557100,F,45세~49세,100
19168,19169,0,951150,1344030,752350,F,20세~24세,100
19169,19170,1282090,1536280,814350,495180,M,19세이하,100
19170,19171,707998,2100401,1133660,1057526,F,60세이상,016
19171,19172,1618204,3527832,4768910,7328668,F,40세~44세,100
19172,19173,1180497,961410,1193250,1277790,F,60세이상,055
19173,19174,2255446,2492455,2282909,2091901,M,55세~59세,610
19174,19175,18341310,5964140,6532110,1923610,F,25세~29세,100
19175,19176,1762373,2013562,1937743,1761339,M,40세~44세,075
19176,19177,2264760,7503100,9391530,15904630,M,60세이상,410
19177,19178,35066631,26510265,29711720,18577555,M,50세~54세,460
19178,19179,281500,424980,773070,487990,M,30세~34세,047
19179,19180,27634810,17149260,25149605,130070320,F,55세~59세,055
19180,19181,2207621,2985075,3360487,2988301,F,50세~54세,100
19181,19182,500106,1719315,2300610,2689174,M,20세~24세,060
19182,19183,14614207,11949169,9493362,8402320,F,45세~49세,060
19183,19184,2632727,3930710,2991990,2776343,F,55세~59세,100
19184,19185,3815010,3210640,5132516,4716612,F,35세~39세,500
19185,19186,3700642,2229515,2794260,1843945,F,30세~34세,100
19186,19187,13861803,19477000,12346867,16857083,F,45세~49세,340
19187,19188,2731382,2726294,1172402,895096,M,25세~29세,540
19188,19189,2442880,6814630,3323760,2723640,F,60세이상,
19189,19190,6553710,7835710,13532290,5377220,F,60세이상,
19190,19191,11088080,12224870,12666260,13249660,F,60세이상,072
19191,19192,6217680,6111730,6903930,9367130,F,60세이상,
19192,19193,281600,164000,3487240,2539550,F,60세이상,
19193,19194,18093500,12260550,9082507,9027429,F,60세이상,060
19194,19195,1365510,2306250,817600,924930,F,60세이상,
19195,19196,19249090,16740970,14333150,13767210,F,60세이상,069
19196,19197,8708480,14010280,10030560,15718130,F,60세이상,
19197,19198,3400260,3096280,3422090,7345400,M,60세이상,055
19198,19199,7562750,12697030,14211120,8610460,F,55세~59세,
19199,19200,39181330,15827340,26645330,16101275,F,55세~59세,055
19200,19201,0,0,0,24599050,F,55세~59세,
19201,19202,23838,90000,266500,299000,F,50세~54세,
19202,19203,2300620,4211070,6464950,4144330,F,50세~54세,
19203,19204,968350,15361110,7110920,16474495,F,50세~54세,055
19204,19205,17255810,10670840,9303200,16241060,F,50세~54세,100
19205,19206,425533,742400,175400,291200,F,50세~54세,
19206,19207,8286360,23270000,14170810,28914480,F,50세~54세,016
19207,19208,0,0,3817120,98436880,F,50세~54세,060
19208,19209,0,0,0,40000,F,50세~54세,
19209,19210,429410,4176620,9644440,9336850,M,50세~54세,060
19210,19211,9714270,18788250,4209430,6806720,F,50세~54세,049
19211,19212,63240,0,0,0,F,50세~54세,
19212,19213,0,176920,3199930,4810370,F,45세~49세,060
19213,19214,2632020,5085970,8478310,3330336,F,45세~49세,060
19214,19215,0,0,0,4542230,F,45세~49세,
19215,19216,2149270,4543990,4154730,2687060,F,45세~49세,100
19216,19217,0,0,6019470,7729040,F,40세~44세,024
19217,19218,3772470,14751030,5684150,4393840,F,40세~44세,460
19218,19219,2184445,2794392,1358987,1330074,F,45세~49세,047
19219,19220,9284240,18025790,14971610,14854830,F,45세~49세,500
19220,19221,12500,0,0,1400170,F,50세~54세,
19221,19222,260320,205940,106270,124720,M,35세~39세,055
19222,19223,0,2373230,8782270,11107100,F,60세이상,016
19223,19224,2691890,385400,1348250,2823400,F,60세이상,100
19224,19225,604694,852960,112750,0,F,45세~49세,060
19225,19226,0,1889350,13888840,18636900,F,40세~44세,460
19226,19227,2983480,9780350,10690690,8516570,F,55세~59세,049
19227,19228,28510,0,1964420,3862220,F,45세~49세,052
19228,19229,252536,0,0,0,F,50세~54세,
19229,19230,92140,0,10000,0,M,55세~59세,060
19230,19231,0,0,0,13858020,F,40세~44세,
19231,19232,51170,0,24770,264550,M,50세~54세,
19232,19233,12356520,15356060,19868100,14234270,F,50세~54세,
19233,19234,0,0,0,14610940,F,55세~59세,
19234,19235,18945390,26645500,27389380,19904020,M,55세~59세,
19235,19236,14109840,6744750,5614020,8260600,M,50세~54세,500
19236,19237,0,0,0,794350,F,50세~54세,016
19237,19238,2977667,1246200,735850,3265070,F,50세~54세,060
19238,19239,7072796,13540110,8426080,4004880,F,45세~49세,
19239,19240,32700,0,0,0,F,35세~39세,016
19240,19241,192730,1980080,4515271,2498452,F,40세~44세,100
19241,19242,314950,1528170,1479216,1648650,M,25세~29세,087
19242,19243,4523867,3487492,1819188,1358036,F,20세~24세,310
19243,19244,0,0,190810,1339725,F,50세~54세,360
19244,19245,2669120,1844420,1368290,2033120,F,30세~34세,045
19245,19246,331250,446800,1099117,1109570,F,20세~24세,030
19246,19247,2191156,2879755,2180713,1843330,F,55세~59세,049
19247,19248,2962513,3722395,4272620,3586841,M,40세~44세,410
19248,19249,1369267,1876212,22809102,11774145,F,25세~29세,100
